siteTsoil,yearTsoil,octTs5mean,octTs5sd,octTs20mean,octTs20sd,octTs50mean,octTs50sd,novTs5mean,novTs5sd,novTs20mean,novTs20sd,novTs50mean,novTs50sd,decTs5mean,decTs5sd,decTs20mean,decTs20sd,decTs50mean,decTs50sd,janTs5mean,janTs5sd,janTs20mean,janTs20sd,janTs50mean,janTs50sd,febTs5mean,febTs5sd,febTs20mean,febTs20sd,febTs50mean,febTs50sd,marTs5mean,marTs5sd,marTs20mean,marTs20sd,marTs50mean,marTs50sd,aprTs5mean,aprTs5sd,aprTs20mean,aprTs20sd,aprTs50mean,aprTs50sd,mayTs5mean,mayTs5sd,mayTs20mean,mayTs20sd,mayTs50mean,mayTs50sd,junTs5mean,junTs5sd,junTs20mean,junTs20sd,junTs50mean,junTs50sd,julTs5mean,julTs5sd,julTs20mean,julTs20sd,julTs50mean,julTs50sd,augTs5mean,augTs5sd,augTs20mean,augTs20sd,augTs50mean,augTs50sd,sepTs5mean,sepTs5sd,sepTs20mean,sepTs20sd,sepTs50mean,sepTs50sd,ondTs5mean,ondTs5sd,ondTs20mean,ondTs20sd,ondTs50mean,ondTs50sd,jfmTs5mean,jfmTs5sd,jfmTs20mean,jfmTs20sd,jfmTs50mean,jfmTs50sd,amjTs5mean,amjTs5sd,amjTs20mean,amjTs20sd,amjTs50mean,amjTs50sd,jasTs5mean,jasTs5sd,jasTs20mean,jasTs20sd,jasTs50mean,jasTs50sd,mast5cm,sdast5cm,mast20cm,sdast20cm,mast50cm,sdast50cm,snowcovTs5mean,snowcovTs5sd,snowcovTs20mean,snowcovTs20sd,snowcovTs50mean,snowcovTs50sd,snowfreeTs5mean,snowfreeTs5sd,snowfreeTs20mean,snowfreeTs20sd,snowfreeTs50mean,snowfreeTs50sd,preonsetTs5,preonsetTs5sd,preonsetTs20,preonsetTs20sd,preonsetTs50,preonsetTs50sd,premeltTs5,premeltTs5sd,postmeltTs5,postmeltTs5sd,premelt20cmST,premelt20cmSTsd,postmelt20cmST,postmelt20cmSTsd,premelt50cmST,premelt50cmSTsd,postmelt50cmST,postmelt50cmSTsd,
305,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305,2009,4.3563,2.6628,5.7275,2.2329,6.8246,1.8863,0.78064,1.3292,1.741,1.2245,2.9311,1.0895,-0.22799,0.070784,0.21319,0.040727,1.0801,0.077051,-0.12055,0.047021,0.20718,0.025837,0.84218,0.05361,-0.011498,0.036776,0.20372,0.018942,0.77991,0.040097,0.081004,0.039254,0.27781,0.041582,0.7,6.9991e-15,0.1419,0.049374,0.29163,0.02771,0.67197,0.046174,2.7251,3.7974,2.1038,2.6878,1.6034,1.7776,10.792,3.6124,9.5335,2.1703,7.9996,1.6811,15.037,3.0361,14.153,1.1409,12.787,0.78891,13.805,2.8996,13.398,0.94375,12.674,0.38521,10.227,3.72,10.745,2.5036,11.003,1.7348,1.6448,2.6206,2.5677,2.7603,3.6161,2.7147,-0.01687,0.093424,0.23068,0.046128,0.77376,0.070669,4.5461,5.4456,3.9667,4.4617,3.4112,3.5433,13.052,3.8166,12.786,2.2129,12.166,1.3781,4.8517,6.1863,4.9488,5.5522,5.0228,4.8928,0.1689,0.73107,0.5755,0.99231,1.2416,1.2099,10.803,4.7895,10.476,3.7173,9.8601,3.3164,4.3776,1.7543,5.8248,1.0571,6.9647,0.8527,0.10151,0.012216,7.084,2.9847,0.16727,0.048269,5.443,1.9487,0.4015,0.025068,3.8163,1.7147
305,2010,2.983,1.5147,4.2501,1.3501,5.6026,1.3259,0.37778,0.50517,1.217,0.56938,2.3765,0.59316,-1.5805,0.46292,-0.73854,0.36232,0.45007,0.34648,-1.0135,0.14853,-0.64641,0.071169,0.094844,0.022129,-0.67701,0.1423,-0.47915,0.083533,0.095522,0.020697,-0.36635,0.05862,-0.25531,0.064127,0.12429,0.042911,-0.17127,0.06164,-0.17698,0.042128,0.20514,0.022094,0.62351,2.1931,0.3362,1.204,0.39906,0.47587,11.547,3.9295,9.9102,2.6792,7.8478,2.4653,15.063,3.1932,13.777,1.4245,12.231,1.0047,14.389,2.5795,13.952,0.7802,13.161,0.32807,11.439,2.7611,11.794,1.1551,11.787,0.74428,0.59569,2.1117,1.5824,2.2414,2.813,2.3045,-0.68695,0.29526,-0.46009,0.17856,0.10518,0.033553,3.981,5.9345,3.3532,4.9365,2.7872,3.8284,13.656,3.2574,13.19,1.5066,12.399,0.94023,4.4183,6.654,4.4573,5.9605,4.5582,5.2103,-0.48113,0.75671,-0.12733,0.81768,0.56942,0.99951,10.815,5.3917,10.421,4.2385,9.7828,3.6412,2.5964,1.3427,3.7656,0.84877,4.9881,0.57656,-0.053116,0.049977,8.2215,3.768,-0.030631,0.053985,6.1839,2.7572,0.21899,0.06543,4.029,2.1175
305,2011,5.4201,3.2023,6.7007,2.6386,7.9141,2.0986,1.0898,0.25936,1.8683,0.41433,3.049,0.5802,0.62612,0.043957,1.0593,0.067314,1.8363,0.15788,0.45866,0.058877,0.76762,0.069852,1.4009,0.096989,0.34648,0.049913,0.58161,0.042803,1.1407,0.049777,0.29622,0.019093,0.4785,0.041108,0.98731,0.058133,0.23366,0.047288,0.4,0.010593,0.83111,0.046327,0.1513,0.050017,0.28027,0.067348,0.61351,0.1424,6.9901,5.8043,5.6039,4.4079,4.1491,3.3169,14.976,2.9902,13.352,1.1978,11.731,1.1094,14.815,2.6506,14.198,0.65198,13.222,0.15918,10.358,2.8209,10.72,1.4183,10.856,1.0783,2.3977,2.8615,3.2264,2.9424,4.2781,2.9251,0.36752,0.082654,0.61032,0.1326,1.1778,0.18784,2.4433,4.625,2.0811,3.5449,1.852,2.4984,13.417,3.5353,12.779,1.8581,11.948,1.324,4.7028,6.0844,4.7148,5.3915,4.8442,4.745,0.5162,0.45552,0.87678,0.77529,1.5443,1.122,11.455,4.7464,10.916,3.5779,10.202,3.2616,4.832,1.5787,6.2494,0.65147,7.6742,0.63364,0.1,5.9765e-16,6.1313,4.651,0.19222,0.043832,4.7139,3.2522,0.41815,0.050052,3.1409,2.3053
306,1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
