306,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2005,NaN,NaN,4.7286,2.2571,NaN,NaN,NaN,NaN,1.0957,0.45117,NaN,NaN,NaN,NaN,0.2463,0.049896,NaN,NaN,NaN,NaN,0.38932,0.064408,NaN,NaN,1.397,1.331,0.5,0,3.5472,1.2188,-0.13011,0.40827,0.4705,0.045635,1.4965,0.44327,-0.10125,0.023256,0.38178,0.040734,0.9,1.2221e-14,0.1,0.083392,0.57924,1.4516,0.893,0.02553,0.2,4.9995e-16,7.7994,3.2524,0.80278,0.018057,0.1996,0.0063415,16.366,2.2413,0.081452,0.069064,15.825,1.3724,0.36398,0.22921,3.125,3.5937,9.6936,2.6904,2.0326,1.7996,NaN,NaN,2.0344,2.3655,NaN,NaN,NaN,NaN,0.45179,0.065807,NaN,NaN,0.066606,0.1345,2.903,4.0098,0.86555,0.047723,1.1137,2.4839,14.008,3.7072,1.0272,1.2584,NaN,NaN,4.8854,6.146,NaN,NaN,NaN,NaN,0.58384,0.60669,NaN,NaN,NaN,NaN,11.465,4.8366,NaN,NaN,NaN,NaN,6.2754,6.2754,NaN,NaN,0.14702,0.14702,0.2,0.2
306,2006,13.698,4.5325,3.7456,1.3902,9.407,2.371,18.273,3.2384,1.2628,0.28632,14.853,0.41157,13.669,4.0045,0.81277,0.083082,12.958,1.2882,5.0619,3.2933,0.61887,0.046116,6.833,1.9514,2.0673,1.7502,0.50209,0.014314,3.6116,0.93152,0.48145,0.070224,0.44086,0.049191,1.8082,0.20688,0.32197,0.04276,0.34651,0.051295,1.2896,0.12541,0.21035,0.030481,0.098787,0.090797,1.0121,0.068939,0.2,4.9995e-16,8.645,5.3292,0.85056,0.050032,0.16815,0.046623,17.487,2.1249,0.075639,0.042955,16.041,1.5294,0.37537,0.17187,2.375,4.3225,9.5079,2.9616,1.1456,2.1086,15.18,4.5125,1.9477,1.5351,12.379,2.7557,2.5514,2.8989,0.52115,0.085179,4.0987,2.4598,0.2437,0.06282,3.0054,5.0107,1.0502,0.20036,0.85626,2.6838,14.4,4.1343,0.74778,1.2478,4.7335,6.8212,4.9995,6.4594,4.5826,5.1003,5.8485,7.312,0.59683,0.4267,6.0676,5.4309,3.0218,5.5725,11.748,5.4905,2.3029,3.4773,14.593,14.593,4.0463,4.0463,10.525,10.525,0.2,0.2,0.2,0.2
306,2007,15.392,4.4599,3.7023,2.385,10.585,2.4439,19.266,3.1939,0.13691,0.22217,15.567,0.73491,14.13,3.0731,0.44132,0.049274,13.109,1.1429,5.4672,2.3864,0.5,0,7.3754,1.401,-0.11979,1.6657,0.42507,0.043377,2.5055,1.2759,-0.13011,0.054976,0.4,2.2219e-16,1.1687,0.04641,-0.026111,0.051798,0.32837,0.049807,1.0322,0.049369,0.099731,0.0051813,2.5745,3.1935,0.89019,0.04148,0.1,2.4997e-16,11.998,3.0477,0.79458,0.023256,0.10887,0.028452,17.722,1.1108,0.074832,0.043427,16.01,1.3314,0.34657,0.16544,7.5861,4.7331,10.25,3.1019,5.1364,2.3992,16.229,4.2343,1.4425,2.1334,13.059,2.5967,1.8011,3.1446,0.44226,0.049409,3.7225,2.9136,0.058333,0.066343,4.9428,5.6469,0.90549,0.10488,2.5367,4.4332,14.708,3.7775,2.0132,2.5745,5.1876,7.3343,5.4136,6.6782,4.9421,5.3537,5.9764,7.776,0.38225,0.23295,6.3756,5.8278,4.2727,6.6712,11.245,5.7337,3.2795,4.1679,14.81,14.81,5.3766,5.3766,9.1347,9.1347,0.1,0.1,0.1,0.1
306,2008,16.936,3.3464,2.8938,1.1371,12.692,2.2155,17.711,2.4486,0.67294,0.1691,15.43,0.42341,14.205,2.9999,0.5,0,13.494,1.1778,4.9993,3.2546,0.5,0,7.2585,2.4502,0.67457,0.94283,0.42913,0.045469,2.6261,0.89137,-0.021774,0.067719,0.4,2.2219e-16,1.3179,0.14299,0.0036111,0.01867,0.34347,0.049607,1.0443,0.049709,0.092867,0.025755,0.11689,0.11254,0.90956,0.042846,0.1,2.6386e-16,5.8951,5.8629,0.80014,0.015387,0.1,6.9436e-17,15.524,0.89407,0.064247,0.047959,14.774,1.1743,0.48091,0.11431,-0.064444,0.069067,9.971,1.7592,0.15556,0.21687,16.267,3.3195,1.3632,1.2813,13.854,1.8671,1.9106,2.9835,0.44339,0.049572,3.7585,2.9861,0.065765,0.04746,2.0984,4.2951,0.91797,0.10671,0.0343,0.085253,13.459,2.7807,0.44812,0.26465,4.5865,7.1646,4.3622,5.9267,4.7561,5.6996,5.4542,7.3778,0.47437,0.38459,5.9194,5.8283,3.1363,6.5421,10.848,5.1177,2.8118,4.8961,15.995,15.995,3.742,3.742,11.794,11.794,0.1,0.1,0.1,0.1
306,2009,14.157,3.6934,3.8133,2.4055,9.5915,3.2002,15.802,2.2694,1.274,0.61993,13.442,0.37338,12.708,2.8854,0.42571,0.14573,11.989,1.2204,6.4421,3.6743,0.3,3.7217e-15,7.8488,1.9509,1.367,1.1206,0.3,2.8887e-15,3.0753,0.5144,0.26035,0.18735,0.3,3.7217e-15,1.4517,0.30851,-0.11306,0.033715,0.26889,0.046327,0.75347,0.069883,-0.0073925,0.026182,0.10255,0.11046,0.63777,0.048514,0.017222,0.037784,6.3294,3.8165,0.6,6.8882e-15,0.098253,0.013111,14.732,1.5806,0.011186,0.03594,13.487,1.8254,0.43167,0.047978,1.8746,3.0565,10.779,1.2344,0.8625,1.4205,14.206,3.2653,1.8436,2.0422,11.655,2.5519,2.7339,3.5323,0.3,3.2204e-15,4.1603,3.0013,-0.034112,0.06516,2.2102,3.6271,0.66346,0.081456,0.64873,1.9433,13.023,2.2715,0.62593,0.83089,4.4096,6.3314,4.3708,5.5996,4.2867,4.9372,5.2773,6.4771,0.4327,0.43794,5.5919,5.0977,3.1654,5.8985,10.019,4.6801,2.4152,4.0158,8.7573,8.7573,6.7697,6.7697,4.7614,4.7614,0,0,0.00059347,0.00059347
306,2010,11.868,3.6924,2.2336,1.17,8.2086,2.2736,15.588,3.1129,0.85105,0.11789,12.536,1.043,12.733,2.4348,0.40203,0.15683,11.028,0.75653,6.2542,4.4611,0.38032,0.039782,7.3052,2.4779,0.47738,0.21087,0.4,2.7221e-15,2.1659,0.34427,0.13132,0.13922,0.36051,0.048915,1.3339,0.16862,-0.13199,0.098486,0.24131,0.076693,0.81989,0.040635,0.015655,0.036362,0.15466,0.055707,0.74008,0.049039,0.096389,0.01867,3.8542,4.4613,0.67306,0.044398,0.1,5.5548e-17,13.343,1.4324,0.020996,0.040755,13.11,1.5255,0.34495,0.10563,-0.058611,0.049287,9.1031,1.0627,0.15333,0.13699,13.371,3.4992,1.1681,1.0439,10.569,2.3449,2.348,3.8613,0.37964,0.040278,3.6495,3.0492,-0.0063761,0.11234,1.4051,3.0872,0.74427,0.074698,0.021658,0.07432,11.881,2.3643,0.36842,0.20794,3.9543,6.1296,3.7374,5.158,3.8433,4.5323,5.544,6.6584,0.54056,0.6099,5.2853,4.7275,0.50029,2.3368,10.67,3.6425,0.70997,1.5107,6.3991,6.3991,8.2018,8.2018,3.1715,3.1715,0.091098,0.091098,0.099703,0.099703
306,2011,10.72,3.8737,5.2534,2.7313,6.4782,3.1719,14.816,2.1341,1.4124,0.16008,11.474,0.48692,11.17,3.1347,0.99489,0.096576,9.8585,1.3162,8.3995,2.6749,0.67728,0.13261,7.7235,0.83873,1.8894,1.6182,0.5623,0.048501,3.4247,1.1347,0.76048,0.076236,0.48091,0.039324,1.8477,0.19687,0.53944,0.055313,0.34806,0.05917,1.3324,0.1078,0.3168,0.03917,0.13149,0.10793,0.89435,0.1447,0.29583,0.02001,0.070056,0.66057,0.82531,0.043511,0.20336,0.018032,11.36,2.2192,0.1047,0.046601,12.694,0.96724,0.48239,0.068823,-0.036718,0.048237,10.285,0.98236,0.15994,0.083336,12.208,3.6295,2.5672,2.4955,9.2462,2.8947,3.7429,3.8581,0.57388,0.11843,4.3622,2.646,0.38333,0.1172,0.18276,0.40341,1.0161,0.24826,0.091889,0.106,11.466,1.8054,0.44721,0.22814,4.1186,5.5757,3.7145,4.8379,3.7723,4.0231,5.1718,5.8636,0.62194,0.49278,4.9324,4.1681,2.0208,4.2338,9.8955,3.5178,1.4615,2.4082,12.407,12.407,4.2878,4.2878,8.0145,8.0145,0.29911,0.29911,0.23501,0.23501
310,2003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
310,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
