Last updated in testsensors.m script on 07-May-2014
site_id, year, ts5, ts20, ts50, vwc5, vwc20, vwc50 
634,2011,0,0,0,1,1,0
643,2002,0,1,1,1,1,1
643,2003,0,0,0,0,0,0
643,2004,0,0,0,0,0,0
643,2005,1,1,1,1,1,1
643,2006,0,0,0,0,0,0
643,2007,0,0,0,0,0,0
643,2008,0,0,0,0,0,0
643,2009,0,0,0,0,0,0
643,2010,0,0,0,0,0,0
643,2011,0,0,0,0,0,0
645,2011,0,0,0,0,0,0
649,2008,0,0,0,0,0,0
649,2009,0,0,0,0,0,0
649,2010,0,0,0,0,0,0
649,2011,0,0,0,0,0,0
652,2007,0,0,0,1,0,0
652,2008,0,0,0,1,0,0
652,2009,0,0,0,1,0,0
652,2010,0,0,0,1,0,0
652,2011,0,0,0,1,1,1
654,2005,0,0,0,0,0,0
654,2006,0,0,0,0,0,1
654,2007,0,0,0,0,0,1
654,2008,0,0,0,0,0,1
654,2009,0,0,0,0,0,1
654,2010,0,0,0,0,0,1
654,2011,0,0,0,0,0,0
674,2005,1,0,0,1,1,1
674,2006,1,0,0,1,1,1
674,2007,0,0,0,0,0,0
674,2008,0,0,0,0,0,1
674,2009,0,0,0,0,0,1
674,2010,0,0,0,0,1,1
674,2011,0,0,1,0,0,1
680,2003,0,0,0,1,1,1
680,2004,0,0,0,1,0,0
680,2005,0,0,0,0,0,1
680,2006,0,1,1,0,0,0
680,2007,0,0,0,0,0,0
680,2008,1,0,0,1,0,0
680,2009,0,0,0,0,0,0
680,2010,0,0,0,0,0,0
680,2011,0,0,0,0,0,0
682,2011,0,0,0,1,1,1
684,2003,1,1,1,1,1,1
684,2004,1,1,1,1,1,1
684,2005,0,0,0,0,0,0
684,2006,0,0,0,0,0,0
684,2007,0,0,0,0,0,0
684,2008,0,0,0,0,0,0
684,2009,0,0,0,0,0,0
684,2010,0,0,0,0,0,0
684,2011,0,0,0,0,0,0
686,2002,1,1,1,1,1,1
686,2003,0,0,0,0,0,0
686,2004,0,0,0,0,0,0
686,2005,0,0,0,0,1,0
686,2006,1,1,1,0,1,1
686,2007,0,0,0,0,1,1
686,2008,0,0,0,0,0,0
686,2009,0,0,0,0,0,0
686,2010,0,0,0,0,0,0
686,2011,0,0,0,0,0,0
688,2011,1,1,1,1,1,1
691,2004,0,0,0,0,0,0
691,2005,0,0,0,0,0,0
691,2006,0,0,0,0,0,0
691,2007,0,0,0,0,0,0
691,2008,0,0,0,0,0,0
691,2009,0,0,0,0,0,0
691,2010,0,0,0,0,0,0
691,2011,0,0,0,0,0,0
694,2006,0,0,0,0,1,0
694,2007,0,0,0,0,0,0
694,2008,0,0,0,0,0,0
694,2009,0,0,0,0,0,0
694,2010,0,0,0,0,0,0
694,2011,0,0,0,0,0,0
698,2006,0,0,0,0,0,0
698,2007,0,0,0,0,0,0
698,2008,0,0,0,0,0,0
698,2009,0,0,0,0,0,0
698,2010,0,0,0,0,0,0
698,2011,0,0,0,0,0,0
701,2011,0,0,0,0,0,0
714,2005,0,0,0,0,1,1
714,2006,0,0,1,0,1,1
714,2007,1,1,1,1,1,1
714,2008,0,0,0,0,0,0
714,2009,0,0,0,0,0,0
714,2010,0,0,0,0,0,0
714,2011,0,0,0,0,0,0
715,2003,0,0,0,0,1,1
715,2004,1,0,0,0,1,1
715,2005,0,0,0,0,0,0
715,2006,0,0,0,0,0,0
715,2007,0,0,0,0,0,0
715,2008,0,0,0,0,0,0
715,2009,0,0,0,0,0,0
715,2010,0,0,0,0,0,0
715,2011,0,0,0,0,0,0
720,2006,0,0,0,0,0,1
720,2007,0,0,0,0,0,0
720,2008,0,0,0,0,0,0
720,2009,0,0,0,0,0,0
720,2010,0,0,0,0,0,1
720,2011,0,0,0,0,0,1
723,2004,1,1,1,1,1,1
723,2005,0,0,1,0,0,1
723,2006,0,0,1,0,0,1
723,2007,0,0,0,0,0,0
723,2008,0,0,0,0,0,0
723,2009,0,0,0,0,0,0
723,2010,0,0,0,0,0,0
723,2011,0,1,0,0,0,0
735,2011,0,0,0,0,0,0
737,2011,0,0,0,1,1,0
742,2006,0,0,1,1,1,1
742,2007,0,1,0,1,1,1
742,2008,1,1,0,0,1,0
742,2009,1,1,0,0,0,0
742,2010,1,1,0,0,0,0
742,2011,1,1,0,0,0,0
746,2007,0,0,0,0,0,0
746,2008,0,0,0,0,0,0
746,2009,0,0,0,0,0,0
746,2010,0,0,0,0,0,0
746,2011,0,0,0,0,0,0
747,2005,0,0,0,0,0,0
747,2006,0,0,0,0,0,0
747,2007,0,0,0,0,0,0
747,2008,0,0,0,0,0,0
747,2009,0,0,0,0,0,0
747,2010,0,0,0,0,0,0
747,2011,0,0,0,0,0,0
749,2007,0,0,0,0,0,0
749,2008,0,0,0,0,0,0
749,2009,0,0,0,0,0,0
749,2010,0,0,0,0,0,0
749,2011,0,0,0,0,0,0
750,1997,0,0,0,1,0,0
750,1998,0,0,0,0,0,0
750,1999,0,0,0,0,0,0
750,2000,1,1,1,1,1,1
750,2001,1,1,1,1,1,1
750,2002,1,1,1,1,1,1
750,2003,1,1,1,1,1,1
750,2004,1,1,1,1,1,1
750,2005,1,1,1,1,1,1
750,2006,1,1,1,1,1,1
750,2007,1,1,1,1,1,1
750,2008,1,1,1,1,1,1
750,2009,0,0,0,0,0,0
750,2010,0,0,0,0,0,0
750,2011,0,0,0,0,0,0
762,2004,1,1,1,1,1,1
762,2005,1,1,1,1,1,1
762,2006,1,1,1,1,1,1
762,2007,0,0,0,0,0,0
762,2008,0,0,0,0,0,0
762,2009,0,0,0,0,0,0
762,2010,0,0,0,0,0,0
762,2011,0,0,0,0,0,0
763,2003,1,1,0,1,1,0
763,2004,1,1,0,1,1,0
763,2005,1,1,0,0,0,0
763,2006,1,1,0,0,0,0
763,2007,0,0,0,1,0,0
763,2008,0,0,0,1,0,0
763,2009,0,0,0,1,0,0
763,2010,0,0,0,1,1,0
763,2011,0,0,0,1,1,0
766,2007,0,1,1,1,0,0
766,2008,0,0,0,0,0,0
766,2009,0,0,0,0,0,0
766,2010,0,0,0,0,0,0
766,2011,0,0,0,0,0,0
770,2006,0,0,0,0,0,0
770,2007,0,0,0,0,0,0
770,2008,0,0,0,0,0,0
770,2009,0,0,0,0,0,0
770,2010,0,0,0,0,0,0
770,2011,0,0,0,0,0,0
774,2007,0,0,0,0,0,0
774,2008,0,0,0,0,0,0
774,2009,0,0,0,0,0,0
774,2010,0,0,0,0,0,0
774,2011,0,0,0,0,0,0
781,2011,0,0,0,0,0,1
783,2008,0,0,0,0,1,0
783,2009,0,1,1,0,1,1
783,2010,0,1,1,0,1,1
783,2011,0,1,1,0,1,0
790,2003,0,0,0,0,0,0
790,2004,0,0,0,0,0,0
790,2005,0,0,0,0,0,0
790,2006,0,0,0,0,0,0
790,2007,0,0,0,0,0,0
790,2008,0,0,0,0,0,0
790,2009,0,0,0,0,0,0
790,2010,0,0,0,0,0,0
790,2011,1,0,0,1,0,0
795,2003,1,1,1,1,1,1
795,2004,0,0,0,0,0,0
795,2005,0,0,0,0,0,0
795,2006,0,0,0,0,0,0
795,2007,0,0,0,0,0,0
795,2008,0,0,0,0,0,0
795,2009,0,0,0,0,0,0
795,2010,0,0,0,0,0,0
795,2011,0,0,0,0,0,0
798,2009,0,0,0,0,0,0
798,2010,0,0,0,0,0,0
798,2011,1,0,1,1,0,1
802,2004,1,1,1,1,1,1
802,2005,0,0,0,0,0,0
802,2006,1,1,1,1,1,1
802,2007,1,1,1,1,1,1
802,2008,0,0,0,0,0,0
802,2009,0,0,0,0,0,0
802,2010,0,0,0,0,0,0
802,2011,0,0,0,0,0,0
805,2008,1,0,0,0,0,0
805,2009,1,1,1,1,1,1
805,2010,1,0,0,0,0,0
805,2011,0,0,0,0,0,0
811,2005,0,0,0,0,1,1
811,2006,0,0,0,0,1,1
811,2007,0,0,0,0,1,1
811,2008,0,0,0,0,0,0
811,2009,0,0,0,0,0,0
811,2010,0,0,0,0,0,0
811,2011,0,0,0,0,0,0
814,2005,0,0,0,0,0,0
814,2006,0,0,0,0,0,0
814,2007,0,0,0,0,0,0
814,2008,0,0,0,0,0,0
814,2009,0,0,0,0,0,0
814,2010,0,0,0,0,0,0
814,2011,0,0,0,0,0,0
820,2005,1,1,1,1,1,1
820,2006,0,0,0,0,0,1
820,2007,0,0,0,0,0,0
820,2008,0,0,0,0,0,0
820,2009,0,0,0,0,0,0
820,2010,0,0,0,0,0,0
820,2011,0,0,0,0,0,0
822,2003,0,0,0,0,1,0
822,2004,0,1,0,1,1,1
822,2005,0,0,0,0,0,0
822,2006,0,0,0,0,0,0
822,2007,0,0,0,0,0,0
822,2008,0,0,0,0,0,0
822,2009,0,0,0,0,0,0
822,2010,0,0,0,0,0,0
822,2011,0,0,0,0,0,0
823,2007,0,0,0,0,0,0
823,2008,0,0,0,0,0,0
823,2009,0,0,0,0,0,0
823,2010,0,0,0,0,0,0
823,2011,0,0,0,0,0,0
826,2011,0,0,0,0,0,0
828,2003,0,0,0,1,0,0
828,2004,0,0,0,0,0,1
828,2005,0,0,0,0,0,1
828,2006,0,0,0,0,0,1
828,2007,0,0,0,0,0,1
828,2008,0,0,0,0,0,1
828,2009,0,0,0,0,0,1
828,2010,0,0,0,0,0,1
828,2011,0,0,0,0,0,1
833,2005,0,0,0,1,1,1
833,2006,0,0,0,0,0,0
833,2007,0,0,0,0,0,0
833,2008,0,0,0,0,0,0
833,2009,0,0,0,0,0,0
833,2010,0,0,0,0,0,0
833,2011,0,0,0,0,0,0
839,2004,1,1,1,1,1,1
839,2005,0,0,0,1,1,1
839,2006,0,0,0,0,0,0
839,2007,0,0,0,0,0,0
839,2008,0,0,0,0,0,0
839,2009,0,0,0,0,0,0
839,2010,0,0,0,0,0,0
839,2011,0,0,0,0,0,1
840,2004,0,0,0,0,0,0
840,2005,0,0,0,0,0,0
840,2006,0,0,0,0,0,0
840,2007,0,0,0,0,0,0
840,2008,0,0,0,0,0,0
840,2009,0,0,0,0,0,0
840,2010,0,0,0,0,0,0
840,2011,0,0,0,0,1,0
844,2005,0,0,0,0,0,1
844,2006,0,0,0,1,1,1
844,2007,0,0,0,0,0,1
844,2008,0,0,0,0,0,1
844,2009,0,0,0,0,0,1
844,2010,0,0,0,0,0,1
844,2011,0,0,0,0,0,1
849,2006,0,0,0,0,0,0
849,2007,0,0,0,0,0,0
849,2008,0,0,0,0,0,0
849,2009,0,0,0,0,0,0
849,2010,0,0,0,0,0,0
849,2011,0,0,0,0,0,0
853,2003,0,0,0,0,0,0
853,2004,0,0,0,0,0,0
853,2005,0,0,0,0,0,0
853,2006,0,0,0,0,0,1
853,2007,0,0,0,1,1,1
853,2008,0,1,0,1,1,0
853,2009,0,0,0,0,0,0
853,2010,0,0,0,0,0,0
853,2011,0,0,0,0,0,0
857,2003,0,1,1,0,0,0
857,2004,1,1,1,1,0,0
857,2005,0,0,0,1,0,1
857,2006,0,1,1,0,1,1
857,2007,0,1,1,0,1,1
857,2008,0,0,0,0,0,0
857,2009,0,0,0,0,0,0
857,2010,0,0,0,0,0,0
857,2011,0,0,0,0,0,0
861,2003,1,1,1,0,0,0
861,2004,1,1,1,0,0,0
861,2005,1,1,1,0,0,0
861,2006,1,1,1,0,0,0
862,2009,0,0,0,0,0,0
862,2010,0,0,0,0,1,0
862,2011,0,0,0,0,1,0
864,2004,0,0,0,0,0,0
864,2005,0,0,0,0,0,0
864,2006,0,0,0,0,0,0
864,2007,0,0,0,0,0,0
864,2008,0,0,0,0,0,0
864,2009,0,0,0,0,0,0
864,2010,0,0,0,0,0,0
864,2011,0,0,0,0,0,0
865,2004,0,0,0,0,0,0
865,2005,0,0,0,0,0,0
865,2006,0,0,0,0,0,0
865,2007,0,0,0,1,1,1
865,2008,0,0,0,1,0,0
865,2009,0,0,0,0,0,0
865,2010,0,0,0,0,0,0
865,2011,0,0,0,1,0,0
871,2004,1,1,1,1,1,1
871,2005,0,0,0,0,1,0
871,2006,0,0,0,0,1,0
871,2007,0,0,0,0,1,0
871,2008,0,0,0,0,1,0
871,2009,0,0,0,0,1,0
871,2010,0,0,0,0,1,0
871,2011,0,0,0,0,1,0
872,2004,1,1,1,1,1,1
872,2005,0,0,0,1,1,1
872,2006,0,0,0,0,0,1
872,2007,0,0,0,0,0,1
872,2008,0,0,0,0,0,0
872,2009,0,0,0,0,0,0
872,2010,0,0,0,0,0,0
872,2011,0,0,0,0,0,0
874,2004,1,1,1,1,1,1
874,2005,1,1,1,0,1,1
874,2006,0,0,0,0,0,0
874,2007,0,0,0,0,0,0
874,2008,0,0,0,0,0,0
874,2009,0,0,0,0,0,0
874,2010,0,0,0,0,0,0
874,2011,0,0,0,0,0,0
895,2004,0,0,1,0,1,1
895,2005,0,0,0,0,1,1
895,2006,0,0,0,0,0,0
895,2007,0,0,0,0,0,0
895,2008,0,0,0,0,0,0
895,2009,0,0,0,0,0,0
895,2010,0,0,0,0,0,0
895,2011,0,0,0,0,0,0
896,2001,0,0,0,0,0,1
896,2002,0,0,0,0,0,1
896,2003,0,0,0,0,0,1
896,2004,1,1,0,1,1,1
896,2005,0,1,1,1,1,1
896,2006,0,0,1,1,1,1
896,2007,0,0,0,0,0,0
896,2008,0,0,0,0,0,0
896,2009,0,0,0,0,0,0
896,2010,0,0,0,0,0,0
896,2011,0,0,0,0,0,0
903,2008,0,0,0,0,0,0
903,2009,0,0,0,0,0,0
903,2010,0,0,0,0,0,0
903,2011,0,0,0,0,0,0
906,2005,1,1,1,1,1,1
906,2006,1,1,1,1,1,1
906,2007,0,0,0,0,0,0
906,2008,0,0,0,0,0,0
906,2009,0,0,0,0,0,0
906,2010,0,0,0,0,0,0
906,2011,0,0,0,0,0,0
907,2007,0,0,0,0,0,0
907,2008,0,0,0,0,0,0
907,2009,0,0,0,0,0,0
907,2010,0,0,0,0,0,0
907,2011,0,0,0,0,0,0
914,2011,0,0,0,0,0,0
924,2008,0,0,0,0,0,0
924,2009,0,1,0,0,1,0
924,2010,0,1,0,0,1,0
924,2011,0,0,0,0,0,0
926,2002,1,1,0,1,1,0
926,2003,1,1,1,1,1,1
926,2004,0,0,0,0,0,0
926,2005,0,0,0,0,0,0
926,2006,0,0,0,0,0,0
926,2007,0,0,0,0,0,0
926,2008,0,0,0,0,0,0
926,2009,0,0,0,0,0,0
926,2010,0,0,0,0,0,0
926,2011,0,0,0,0,0,0
931,2003,0,1,1,0,1,1
931,2004,0,1,1,0,1,1
931,2005,0,1,1,1,1,1
931,2006,1,0,0,1,0,0
931,2007,0,0,0,0,0,0
931,2008,0,0,0,0,0,0
931,2009,0,0,0,0,0,0
931,2010,0,0,0,0,0,0
931,2011,0,0,0,0,0,0
935,2006,0,0,0,0,0,0
935,2007,0,0,0,0,0,0
935,2008,0,0,0,0,0,0
935,2009,0,0,0,0,0,0
935,2010,0,0,0,0,0,0
935,2011,0,0,0,0,0,0
937,2006,0,0,0,0,0,0
937,2007,0,0,0,0,0,0
937,2008,0,0,0,0,0,0
937,2009,0,0,0,0,0,0
937,2010,0,0,0,0,0,0
937,2011,0,0,0,0,0,0
938,2006,0,0,0,0,0,0
938,2007,0,0,0,0,0,0
938,2008,0,0,0,0,0,0
938,2009,0,0,0,0,0,0
938,2010,0,0,0,0,0,0
938,2011,0,0,0,0,0,0
939,2006,0,1,1,0,1,1
939,2007,0,0,0,0,0,0
939,2008,0,0,0,0,0,0
939,2009,0,0,0,0,0,0
939,2010,0,0,0,0,0,0
939,2011,0,0,0,0,0,0
940,2000,0,0,0,1,1,1
940,2001,0,0,0,1,1,1
940,2002,0,0,0,1,1,1
940,2003,1,1,1,1,1,1
940,2004,1,1,1,1,1,1
940,2005,1,1,1,1,1,1
940,2007,1,1,1,0,1,1
940,2008,1,1,1,1,0,0
940,2009,1,1,1,0,0,0
940,2010,1,1,1,0,0,0
940,2011,1,1,1,0,0,0
969,2002,1,1,1,1,1,1
969,2003,1,1,1,1,1,1
969,2004,1,1,1,1,1,1
969,2005,1,1,1,1,1,1
969,2006,1,1,1,1,1,1
969,2007,1,1,1,1,1,1
969,2008,1,1,1,1,1,1
969,2009,0,0,0,0,0,0
969,2010,0,0,0,0,0,0
969,2011,0,0,0,0,0,0
971,2000,1,1,0,1,1,0
971,2001,1,1,0,0,1,0
971,2002,0,1,0,0,1,0
971,2003,0,1,0,0,1,0
971,2004,0,1,0,0,1,0
971,2005,0,0,0,0,0,0
971,2006,0,0,0,0,0,0
971,2007,0,0,0,0,0,0
971,2008,0,0,0,0,0,0
971,2009,0,0,0,0,0,0
971,2010,0,0,0,0,0,0
971,2011,0,0,0,0,0,0
972,2000,0,0,0,0,0,0
972,2001,1,0,0,1,0,0
972,2002,0,0,0,0,0,0
972,2003,0,0,0,0,0,0
972,2004,0,0,0,0,0,0
972,2005,0,0,0,0,0,0
972,2006,0,0,0,0,0,0
972,2007,0,0,0,0,0,0
972,2008,0,0,0,0,0,0
972,2009,0,0,0,0,0,0
972,2010,0,0,0,0,0,0
972,2011,0,0,0,0,0,0
978,2000,0,1,1,0,1,1
978,2001,0,1,1,0,1,1
978,2002,0,1,1,0,1,1
978,2003,0,1,1,0,1,1
978,2004,0,1,1,0,1,1
978,2005,0,1,1,0,1,1
978,2006,0,0,0,0,0,0
978,2007,0,0,0,0,0,0
978,2008,0,0,0,0,0,0
978,2009,0,0,0,0,0,0
978,2010,0,0,0,0,0,0
978,2011,0,0,0,0,0,0
979,2002,1,0,0,0,1,0
979,2003,1,0,0,0,1,0
979,2004,1,1,0,0,1,0
979,2005,1,1,0,0,0,0
979,2006,1,1,0,0,0,0
979,2007,1,1,0,0,0,0
979,2008,1,1,0,0,0,0
979,2009,1,1,0,0,0,0
979,2010,1,1,0,0,0,0
979,2011,1,1,0,0,0,0
983,2004,0,0,0,0,0,0
983,2005,0,0,0,0,0,0
983,2006,0,0,0,0,0,0
983,2007,0,0,0,0,0,0
983,2008,0,0,0,0,1,0
983,2009,0,0,0,0,1,0
983,2010,0,0,0,0,0,0
983,2011,0,0,0,0,0,0
989,2002,1,0,0,1,0,0
989,2003,1,0,0,1,0,0
989,2004,1,1,1,1,1,1
989,2005,1,1,1,1,1,1
989,2006,0,0,0,0,0,0
989,2007,0,0,0,0,0,0
989,2008,0,0,0,0,0,0
989,2009,0,0,0,0,0,0
989,2010,0,0,0,0,0,0
989,2011,0,0,0,0,0,0
1006,2006,0,0,0,0,0,0
1006,2007,0,0,0,0,0,0
1006,2008,0,0,0,0,0,0
1006,2009,0,0,0,0,0,0
1006,2010,0,0,0,0,0,0
1006,2011,0,0,0,0,0,0
1013,2002,0,0,0,1,1,1
1013,2003,0,0,0,1,1,1
1013,2004,0,0,0,0,0,0
1013,2005,0,0,0,0,0,0
1013,2006,0,0,0,0,0,0
1013,2007,0,0,0,0,0,0
1013,2008,0,0,0,0,0,0
1013,2009,0,0,0,0,0,0
1013,2010,0,0,0,0,0,0
1013,2011,0,0,0,0,0,0
1014,2006,0,0,0,1,1,1
1014,2007,0,0,0,1,1,1
1014,2008,0,0,0,1,1,1
1014,2009,0,0,0,1,1,1
1014,2010,0,0,0,1,1,1
1014,2011,0,0,0,1,1,1
1015,2003,0,0,0,0,0,0
1015,2004,0,0,0,0,0,0
1015,2005,1,0,0,1,0,0
1015,2006,1,1,0,0,1,0
1015,2007,0,1,0,0,1,0
1015,2008,0,1,0,0,1,0
1015,2009,0,1,0,0,1,0
1015,2010,0,1,0,0,1,0
1015,2011,0,1,0,0,1,0
1016,2003,0,0,0,0,0,0
1016,2004,1,0,0,0,0,0
1016,2005,0,0,0,0,0,0
1016,2006,0,0,0,0,0,0
1016,2007,0,0,0,0,0,0
1016,2008,0,0,0,0,0,0
1016,2009,0,0,0,0,0,0
1016,2010,0,0,0,0,1,0
1016,2011,0,0,0,0,0,0
1030,2004,0,1,1,0,1,1
1030,2005,0,1,0,0,1,0
1030,2006,0,0,0,0,0,0
1030,2007,0,0,0,0,0,0
1030,2008,0,0,0,0,0,0
1030,2009,0,0,0,0,0,0
1030,2010,0,0,0,0,0,0
1030,2011,0,0,0,0,0,0
1033,2003,1,1,1,1,1,1
1033,2004,0,0,0,1,0,0
1033,2005,0,0,0,0,0,0
1033,2006,0,0,0,0,0,0
1033,2007,0,0,0,0,0,0
1033,2008,0,0,0,0,0,0
1033,2009,0,0,0,0,0,0
1033,2010,0,0,0,0,0,0
1033,2011,0,0,0,0,0,0
1034,2003,1,1,1,1,1,1
1034,2004,0,0,0,0,1,1
1034,2005,0,0,0,0,1,1
1034,2006,0,0,0,0,1,1
1034,2007,0,0,0,0,1,1
1034,2008,0,1,0,0,1,1
1034,2009,0,1,0,0,1,1
1034,2010,0,0,0,0,1,1
1034,2011,0,0,0,0,1,1
1039,2003,0,0,0,0,0,0
1039,2004,0,0,0,0,0,0
1039,2005,0,0,0,0,0,0
1039,2006,1,1,1,1,1,1
1039,2007,0,0,0,0,0,0
1039,2008,0,0,0,0,0,0
1039,2009,0,0,0,0,0,0
1039,2010,0,0,0,0,0,0
1039,2011,0,0,0,0,0,0
1042,2004,1,1,1,1,1,1
1042,2005,0,0,0,0,0,0
1042,2006,0,0,0,1,1,1
1042,2007,0,0,0,0,0,0
1042,2008,0,0,0,0,0,0
1042,2009,0,0,0,0,0,0
1042,2010,0,0,0,0,0,0
1042,2011,0,0,0,0,0,0
1045,2004,1,1,1,1,1,1
1045,2005,1,1,1,1,1,1
1045,2006,1,1,1,1,1,1
1045,2007,0,0,0,0,0,1
1045,2008,0,0,0,0,0,1
1045,2009,0,0,0,0,0,1
1045,2010,0,0,0,0,0,1
1045,2011,1,1,1,1,1,1
1046,2005,0,0,0,0,1,1
1046,2006,0,0,0,0,1,1
1046,2007,0,0,0,0,1,1
1046,2008,0,0,0,0,1,1
1046,2009,0,0,0,0,1,1
1046,2010,0,0,0,0,1,1
1046,2011,0,0,0,0,1,1
1047,2006,0,0,0,0,0,0
1047,2007,0,0,0,0,0,0
1047,2008,0,0,0,0,0,0
1047,2009,0,0,0,0,0,0
1047,2010,0,0,0,0,0,0
1047,2011,0,0,0,0,0,0
1053,2004,0,0,0,0,0,0
1053,2005,0,1,1,0,0,0
1053,2006,0,1,1,0,0,0
1053,2007,0,1,1,1,0,0
1053,2008,0,1,1,1,0,0
1053,2009,0,1,1,1,0,0
1053,2010,0,1,1,0,0,0
1053,2011,0,1,1,0,0,0
1054,2004,0,0,0,1,1,1
1054,2005,0,0,0,0,0,0
1054,2006,0,0,0,1,1,1
1054,2007,0,0,0,0,0,0
1054,2008,0,0,0,0,0,0
1054,2009,0,0,0,0,0,0
1054,2010,0,0,0,0,0,0
1054,2011,0,0,0,0,0,0
1056,2005,0,0,0,0,0,0
1056,2006,1,1,1,1,1,1
1056,2007,0,0,0,0,0,0
1056,2008,0,0,0,0,0,0
1056,2009,0,0,0,0,0,0
1056,2010,0,0,0,0,0,0
1056,2011,0,0,0,0,0,0
1059,2011,0,0,0,0,0,0
1060,2005,0,0,0,1,0,1
1060,2006,0,0,0,1,0,1
1060,2007,0,0,0,1,0,1
1060,2008,0,0,0,1,0,1
1060,2009,0,0,0,1,0,1
1060,2010,0,0,0,1,0,1
1060,2011,0,0,0,1,0,1
1065,2005,0,0,0,0,0,0
1065,2006,0,0,0,0,0,0
1065,2007,0,0,0,0,0,0
1065,2008,0,0,0,0,0,0
1065,2009,0,0,0,0,0,0
1065,2010,0,0,0,0,0,0
1065,2011,0,0,0,0,0,0
1066,2005,0,0,0,0,0,0
1066,2006,0,0,0,0,0,0
1066,2007,0,0,0,0,0,0
1066,2008,0,0,0,0,0,0
1066,2009,0,0,0,0,0,0
1066,2010,0,0,0,0,0,0
1066,2011,0,0,0,0,0,0
1081,2007,0,0,0,1,0,0
1081,2008,0,0,0,0,0,0
1081,2009,0,0,0,0,0,0
1081,2010,0,0,0,0,0,0
1081,2011,0,0,0,0,0,0
1082,2007,0,0,0,0,0,0
1082,2008,0,0,0,0,0,0
1082,2009,0,0,0,0,0,0
1082,2010,0,0,0,0,1,0
1082,2011,0,0,0,0,1,0
1097,2008,0,1,0,0,1,1
1097,2009,1,1,0,0,1,0
1097,2010,0,0,0,0,0,0
1097,2011,0,0,0,0,0,0
1098,2008,0,0,0,0,0,1
1098,2009,0,0,0,0,0,0
1098,2010,0,0,0,0,0,0
1098,2011,0,0,0,0,0,0
1099,2008,0,0,0,0,0,0
1099,2009,0,0,0,0,0,0
1099,2010,0,0,0,0,0,0
1099,2011,0,0,0,0,0,0
1106,2011,0,0,0,0,0,0
1110,2009,0,0,0,0,0,1
1110,2010,0,0,0,0,0,1
1110,2011,0,0,0,0,0,1
1112,2009,0,0,0,0,0,0
1112,2010,0,0,0,0,0,0
1112,2011,0,0,0,0,0,0
1113,2010,0,0,0,0,0,0
1113,2011,0,0,0,0,0,0
1114,2010,0,0,0,0,0,0
1114,2011,0,0,0,0,0,0
1115,2010,0,0,0,0,0,0
1115,2011,0,0,0,0,0,0
1116,2010,0,0,0,1,1,1
1116,2011,0,0,0,0,0,0
1117,2010,0,0,0,0,0,0
1117,2011,0,0,0,0,0,0
1118,2011,0,0,0,0,0,0
1121,2009,1,0,1,0,1,0
1121,2010,1,0,1,0,1,0
1121,2011,1,0,1,0,1,0
1123,2010,0,0,0,0,0,1
1123,2011,0,0,0,0,0,1
1125,2009,1,1,1,0,0,1
1125,2010,1,0,1,0,0,1
1125,2011,1,0,1,0,0,1
1130,2011,0,0,0,0,0,0
1131,2011,0,0,0,0,0,0
1132,2011,0,0,0,0,0,0
1133,2010,0,0,0,0,0,0
1133,2011,0,0,0,0,0,0
1134,2011,0,0,0,0,0,1
1135,2010,0,0,0,0,0,1
1135,2011,0,0,0,0,0,1
1136,2010,1,1,1,1,1,0
1136,2011,1,1,0,1,1,0
1138,2010,0,0,0,0,0,0
1138,2011,0,0,0,0,0,0
1140,2011,1,1,1,1,1,1
1141,2010,0,0,0,0,0,0
1141,2011,0,0,0,0,0,0
1142,2010,0,0,0,0,0,0
1142,2011,0,0,0,0,0,0
1144,2011,0,0,0,0,0,0
1145,2011,0,0,0,0,0,0
1146,2011,0,0,0,1,0,0
1147,2011,0,0,0,0,0,0
1149,2011,0,0,0,0,0,0
1151,2011,0,0,0,0,0,0
1156,2011,0,0,0,0,0,0
1168,2011,0,0,0,0,1,0
1169,2011,1,1,1,1,1,1
1170,2011,0,0,0,0,0,0
2029,2000,1,1,1,1,1,1
2029,2001,0,0,0,0,0,0
2029,2002,0,0,0,0,0,0
2029,2003,0,0,0,0,0,0
2029,2004,0,0,0,0,0,0
2029,2005,0,0,0,0,0,0
2029,2006,0,0,0,0,0,0
2029,2007,0,0,0,0,0,0
2029,2008,0,0,0,0,0,0
2029,2009,0,0,0,0,0,0
2029,2010,0,0,0,0,0,0
2029,2011,0,0,0,0,0,0
