305,2009,0.18689,0.037153,0.48697,0.01044,0.64875,0.030045,0.18609,0.12591,0.44508,0.047156,0.59444,0.025894,0.00029595,0.0011456,0.38985,0.0048481,0.55556,2.2572e-16,0.01968,0.023456,0.39008,0.0041783,0.55556,2.2572e-16,0.22248,0.071419,0.39934,0.0064507,0.54762,0.019797,0.38295,0.030494,0.4081,0.0055427,0.54301,0.023612,0.59771,0.18242,0.49976,0.11455,0.56111,0.046937,0.87585,0.10212,0.74481,0.10281,0.82975,0.13603,0.6052,0.089598,0.57319,0.035229,0.68148,0.024988,0.067476,0.11548,0.27482,0.16847,0,0,0.094019,0.044655,0.65054,0.043493,0,0,0.027877,0.018316,0.41667,0.16098,0.12375,0.11549,0.44058,0.04867,0.59964,0.044762,0.2079,0.15851,0.39917,0.0092439,0.54877,0.018299,0.69493,0.1841,0.60745,0.1375,0.69231,0.13915,0.022736,0.073652,0.13337,0.14537,0.59601,0.16015,4.7267,3.8067,18.987,40.8,7.3067,8.0467
305,2010,0.060452,0.090131,0.31579,0.094387,0.76498,0.03238,0.3126,0.21833,0.41941,0.035268,0.69683,0.04049,0,0,0.065365,0.095367,0.56221,0.065545,0,0,0.024087,0.0090041,0.21966,0.094982,0,0,0.02937,0.011108,0.18027,0.057021,0,0,0.055072,0.011768,0.31951,0.047925,0.0010499,0.0057504,0.15428,0.093254,0.49206,0.21672,0.35458,0.3009,0.56494,0.17006,0.84946,0.089592,0.62677,0.28542,0.53257,0.065661,0.84127,0.026032,0.000254,0.0014142,0.18538,0.076749,0.1336,0.20216,0.25403,0.11914,0.80338,0.036353,0,0,0.1068,0.019713,0.50317,0.14674,0.1223,0.19028,0.2652,0.16925,0.67443,0.097635,0,0,0.036404,0.017356,0.2418,0.090921,0.32777,0.34939,0.41888,0.22097,0.72894,0.21434,0.045104,0.13228,0.18289,0.10188,0.70549,0.16675,2.8333,5.06,15.053,40.387,5.4667,12.767
305,2011,0.079066,0.14094,0.18642,0.13944,0.57222,0.1197,0.45733,0.05982,0.38519,0.018728,0.7381,0.02166,0.36279,0.016232,0.32997,0.010176,0.68203,0.01689,0.38351,0.031842,0.33496,0.009358,0.65822,0.022628,0.43772,0.017803,0.36436,0.0097135,0.64286,4.5224e-16,0.46065,0.025057,0.38036,0.0088009,0.64439,0.0085526,0.58583,0.03437,0.42368,0.015394,0.69921,0.031564,0.68241,0.073338,0.52189,0.13179,0.87174,0.093774,0.68325,0.22286,0.59776,0.11759,0.91905,0.045348,0.10831,0.082133,0.28554,0.074964,0.021194,0.049213,0.056044,0.023449,0.70507,0.19784,0,0,0.052189,0.019944,0.097619,0.073012,0.30042,0.18309,0.30085,0.11593,0.66431,0.098044,0.42695,0.041699,0.35975,0.021282,0.64868,0.015685,0.65085,0.1424,0.51452,0.1241,0.83046,0.1134,0.043636,0.072432,0.13212,0.1194,0.56988,0.36014,5.6667,0,9.42,39.067,8.4267,11.32
306,1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2003,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0.00031167,0.0017353,NaN,NaN,NaN,NaN,0.44979,0.031262,NaN,NaN,NaN,NaN,0.42419,0.018727,NaN,NaN,NaN,NaN,0.55443,0.10378,NaN,NaN,NaN,NaN,0.69341,0.18094,NaN,NaN,NaN,NaN,0.74525,0.17814,NaN,NaN,NaN,NaN,0.19675,0.1217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0.28615,0.20961,NaN,NaN,NaN,NaN,0.6637,0.17613,NaN,NaN,NaN,NaN,0.19675,0.1217,NaN,NaN,4.6133,NaN,0,NaN,9.5533,10.213
306,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
